Total vehicle density per km2,Total distance traveled (km),Total number of vehicles in the simulation,Total circulation area (km2),Percentage Automobile,Percentage Motorcycles,Percentage SUV,Percentage Pickup,Percentage Truck,Distance traveled by Automobile (km),Distance traveled by Motorcycles (km),Distance traveled by Pickup (km),Distance traveled by SUV (km),Distance traveled by Truck (km),Tons of CO2 emitted by Automobile,Tons of CO2 emitted by Motorcycles,Tons of CO2 emitted by Pickup,Tons of CO2 emitted by SUV,Tons of CO2 emitted by Truck,total tons of CO2 emitted
66.54553927487977,2983.82329,407.0,6.1161124312,28.257473483942263,30.335324173758504,20.838958383175544,16.581365277920185,3.9868786812035046,836.3172,904.89823,511.19243,628.23363,103.1818,0.2780034655131578,0.0360600307631006,0.1368881562481633,0.1408940775923323,0.1234487649697804,0.7152944950865345
72.35541935303188,3105.6138799999994,411.0,5.680293247900001,31.614705383159496,29.361774047931128,20.96762231309128,15.276389148390242,2.779509107427856,965.06094,924.07472,474.33699,652.19485,89.94638,0.3076521137141894,0.0352124983274223,0.1275401456030184,0.1419730067468128,0.095911188322589,0.708288952714032
69.94106294990914,2448.71762,387.0,5.533230175200001,29.137057346232147,32.04322886481506,19.75279746779012,16.507214717726956,2.5597016034357214,708.95644,759.6327,443.21158,466.58262,70.33428,0.2717573992295515,0.034240164147981,0.1323568373580141,0.1257393372063213,0.0792295062374047,0.6433232441792729
73.00273731492841,2925.49165,405.0,5.547737179399999,29.94787105142396,28.311983288625868,21.42295671458785,17.229189315954123,3.0879996294081966,883.71354,814.22943,491.46882,652.50675,83.57311,0.2905104575824794,0.0332438720790226,0.1424587403355919,0.1472635394717554,0.0939306111329436,0.7074072206017933
68.50263184335287,2684.35454,379.0,5.5326341456,29.78261755511917,31.07209000798468,19.383519566986003,16.24300586096399,3.518767008946159,828.0112,838.3175,419.71444,508.50267,89.80873,0.2726656064761097,0.0333938802707445,0.1243009050347492,0.1199007923604932,0.1002047743313686,0.6504659584734656
74.08655505256215,1134.1054699999995,386.0,5.210122129799999,30.65722927535664,31.0625698753652,17.233323684094064,17.708820783155478,3.338056382028618,352.68348,317.26452,217.56368,212.23091,34.36288,0.2996480636377154,0.0294066949316736,0.1311136406334093,0.1019584585465778,0.0926263499060982,0.6547532076554744
76.08953611653199,3291.47638,421.0,5.532955271999999,29.936461455968928,30.29923125862993,20.71121773411605,16.31686202384293,2.73622752744215,1026.95533,999.50983,514.45502,672.84606,77.71014,0.2935891717261398,0.0378186342693785,0.1394118874809751,0.1451068015394533,0.0836427157611815,0.6995692107771284
80.04210260049953,1436.3954,417.0,5.209758195399999,30.577221195412868,31.981923360388503,17.907525122739493,16.389203375007334,3.1441269464517987,450.75274,455.46975,236.82918,251.56356,41.78017,0.3210821128265792,0.0335562749066626,0.1284180835164377,0.1140632888892825,0.0930289442191512,0.6901487043581135
64.45069025251276,3433.15073,403.0,6.252842264699999,31.49812084330989,28.62569561699601,20.39629044150088,15.58922367572919,3.890669422464036,1100.75884,974.88061,529.80089,718.18286,109.52753,0.3038591306269189,0.0341302113516342,0.1296156651758465,0.1502559247283066,0.1169563995385684,0.7348173314212747
64.84318843703558,3373.03333,397.0,6.1224626606,30.03001422517887,28.28818167327801,19.40097862012757,18.012820705604963,4.26800477581058,1004.26493,997.80037,611.30473,633.63804,126.02526,0.2839136873568593,0.0345853700286667,0.1475704639541538,0.1277699246984867,0.1262953073390785,0.7201347533772452
71.76509511449409,2314.83899,397.0,5.5319372094,28.36618568411337,28.91667110377509,20.625951759757204,18.859769625330564,3.231421827023765,664.78327,657.75022,440.15896,478.47794,73.6686,0.2772732158244925,0.0311654350721676,0.1479838194087171,0.1297836009995637,0.0991805706028142,0.6853866419077554
61.47317560760146,3268.19706,383.0,6.230359766099999,31.06399591095872,30.528315403531224,18.53543097931734,16.82906117060881,3.043196535583916,1004.80226,1001.48514,564.00702,592.27029,105.63235,0.2789461074339983,0.036260685810728,0.1382752824184319,0.1225689473559358,0.1012303526235195,0.6772813756426136
58.14708218354514,2873.66973,356.0,6.122405228799999,31.49213305082141,28.81629886682376,20.52807358377888,16.910514543245174,2.252979955330779,914.23498,825.38576,493.13726,583.11058,57.80115,0.2692366868760919,0.030215083917966,0.1232122804610954,0.1217162965769133,0.0627137502290978,0.6070940980611645
129.68419253235274,1204.22022,717.0,5.528815702200001,31.125055898117417,30.67153321450391,19.18431262636124,15.967218509677462,3.05187975133998,380.05757,396.51091,192.52217,204.14333,30.98624,0.5695951967505843,0.0524494265414127,0.2131630735994833,0.1993071309021064,0.1519159667024123,1.186430794495999
132.44146529406152,1576.14388,690.0,5.209848731799999,31.869900511677475,29.10415768451708,20.13275956039665,15.582653401556994,3.310528841851801,506.58958,465.7036,253.40492,299.82213,50.62365,0.5559368030690808,0.0485041162489337,0.1999971044330895,0.2031207913049358,0.1611403627952952,1.1686991778513351
133.79204952695218,1434.43429,697.0,5.2095771196,29.27372185374714,31.00653056202658,19.379329492270656,17.060000550419208,3.2804175415364143,422.95013,457.4262,237.21207,271.20846,45.63743,0.5147180579613143,0.0520098736829356,0.2233125796089802,0.1974279116070151,0.1604072680843059,1.147875690944551
124.15943186744455,2645.96381,687.0,5.533208308600001,30.74466245438187,30.06155286808957,18.229796286598507,17.761461020051588,3.202527370878462,772.02716,815.45447,474.66477,499.47133,84.34608,0.5207517465823644,0.0522471983252216,0.2310002744817289,0.1884717188861824,0.1576947691342719,1.150165707409769
123.98899015043688,1206.73733,686.0,5.5327493124,30.317135293591008,30.0241561963806,19.517442810759487,16.888639195461494,3.252626503807414,348.41706,342.78622,233.41583,241.71685,40.40137,0.5313778336077846,0.0490174143410319,0.2162326844990114,0.1938436470412415,0.160267603486407,1.1507391829754765
125.807361323449,1287.43189,696.0,5.5322676883,29.721435029210603,31.42148813940005,19.972796231203656,15.939340866060968,2.944939734124716,392.82068,364.3808,200.99748,279.34595,49.88698,0.530460585598854,0.052017973405922,0.2074907050809075,0.2044850107469596,0.150028941382692,1.144483216215335
128.3092708140216,2086.73805,710.0,5.533505065500001,28.430513079879248,29.40213308409888,21.74732280002287,16.899278915830134,3.5207521201688645,593.19672,617.57523,347.1488,465.40276,63.41454,0.505226326863402,0.0513026313978168,0.2250945897212743,0.2291355358608917,0.175399470022269,1.1861585538656536
125.79847416633282,1169.78959,696.0,5.5326585208,30.92466444330073,29.785394919680265,19.912736458363234,15.820519465502722,3.5566847131530466,354.1723,353.17374,161.13657,260.03798,41.269,0.5490560923214842,0.0492251524452867,0.2026805082207851,0.202696964417518,0.1741217601823575,1.1777804775874317
135.70033752490446,1124.08808,707.0,5.210009148799999,30.16762188820009,30.420703951958387,19.519823762126848,16.512745060801667,3.3791053369129984,331.3558,322.01641,187.81544,244.93902,37.96141,0.545168265692874,0.0505907199014641,0.2169310511176624,0.2026131854565152,0.1666111438644154,1.181914366032931
136.29409877937553,1959.286,710.0,5.2093231208,29.206759459053583,30.444636773923285,19.335159146057112,17.776855650139506,3.2365889708265163,581.79439,596.48842,335.84964,388.4779,56.67565,0.5184478845587147,0.0528255683938199,0.2368308485537536,0.2026895680057041,0.1617912325204379,1.1725851020324305
127.25973598011656,1880.18337,663.0,5.2098175035,29.89568001302304,31.21078674091609,20.619179480570573,15.605520548595614,2.668833216894683,538.60997,559.57939,322.33569,412.88572,46.7726,0.5001786789469976,0.050684730523104,0.1954741889942902,0.20556771375486,0.1277380590136089,1.0796433712328608
125.43690825132884,1126.45841,694.0,5.5326618750000005,28.432151101851964,31.715611940019905,19.837717922487503,16.7162064170242,3.298312618616422,304.59933,342.00669,201.54356,247.26349,31.04534,0.5038018869367812,0.0520752034789456,0.2149920544463976,0.2011891721547521,0.1587008019104613,1.1307591189273378
130.68605617570176,1727.05135,681.0,5.210961444,29.388627908815018,30.47457723918076,19.5720846461084,17.20008823338309,3.364621972512736,514.75821,490.82281,312.40942,354.032,55.02891,0.5056096848333362,0.0500334606467751,0.2194307557787607,0.1987295674179345,0.1615162616445661,1.135319730321373
136.84605893944786,1357.06884,713.0,5.210234080000001,31.304574009411283,29.10829280596521,20.4934223490372,16.14334470989761,2.950366125688703,442.51142,374.55422,234.46741,263.51341,42.02238,0.5673747909977376,0.0493156440431903,0.2142196844688005,0.2143253433909164,0.1467861111256723,1.1920215740263171
133.45872987830768,1560.7387,695.0,5.2076023849,29.143918534711133,30.12796342031677,19.292315364784457,18.10817987058571,3.3276228096019245,468.23393,453.99645,293.24328,298.82235000000003,46.44269,0.5123424654535913,0.0500667832858123,0.23443610722841,0.1956515431989478,0.1594720094221014,1.151968908588863
133.0472189559266,1351.88471,693.0,5.208677080499999,29.560331069475165,31.50000994166071,18.332260039758527,17.603718911513944,3.003680037591651,395.56111,442.65409,250.40443,223.43268,39.8324,0.5224820836969397,0.0523630401193294,0.2276245990943407,0.1841881697994303,0.1464887894213875,1.1331466821314278
131.8777434400633,1558.3557999999998,687.0,5.2093703007,30.30601275298576,30.6297052610566,19.39320233461125,15.910879635311076,3.760200016035317,457.39763,483.29332,243.33601,324.1694,50.15944,0.5282799986612037,0.0508582780859425,0.2052530390667862,0.1966144653045026,0.1816472931553215,1.1626530742737564
126.16191967191806,1574.79209,698.0,5.532572759,29.62539439670597,30.7695542523678,19.521439047083376,16.81517912272182,3.268433181121039,472.69052,478.10795,276.73265,306.5213,40.73967,0.5227742137822735,0.0517114998302568,0.2216013172048603,0.2020580726190002,0.159775174719146,1.1579202781555369
134.15060754812797,1203.36289,698.0,5.203107259499999,30.899198847752075,29.962916853116177,19.65374563144257,16.881390720714805,2.6027479469743624,392.79811,331.98133,226.72243,215.91566,35.94536,0.5489080113907575,0.04951159128939,0.2215583031488072,0.1983001261036937,0.1262807192343724,1.144558751167021
124.71277231284142,1943.70278,690.0,5.5327131873,31.203983940515105,28.440051757929258,20.15013227162385,16.729514220576753,3.476317809355029,608.50247,524.35044,337.62038,415.97031,57.25918,0.5409573993143787,0.0481527160480762,0.2166787979105475,0.2078608915196847,0.1681616498884112,1.1818114546810985
130.1388115323836,1619.5162799999998,678.0,5.2098216667,30.73130267243694,29.815965736902665,19.18916866508453,16.526690964440128,3.736871961135735,492.65628,478.16509,273.69474,311.98519,63.01498,0.5259012115721671,0.0489786373243078,0.2101822212825492,0.191658132456433,0.1839706512549249,1.1606908538903822
128.46699193193498,1573.13764,669.0,5.207563358800002,29.399149927591715,29.628940115870066,21.41116726523621,16.265976679741904,3.2947660115601107,442.23033,485.69886,268.00651,331.79775,45.40419,0.4964542724360278,0.0485277872076562,0.2043902085242457,0.2104051095824779,0.153664152813215,1.1134415305636227
129.94220933387487,2257.95322,677.0,5.2100083835,29.12027923338922,30.30856836738556,19.249826456548423,17.682091688339668,3.6392342543371305,643.62936,703.86528,401.40571,419.4187,89.63417,0.4897835840349873,0.0514661663916048,0.2252486163319828,0.1967096657237187,0.1809309296136814,1.1441389620959752
124.52001541199516,1662.5320299999998,689.0,5.533246986200001,31.17061305777974,29.24079923602439,19.432405298856487,16.846968175844985,3.309214231494405,499.31775,491.26124,273.6525,338.49748,59.80306,0.5440077212291834,0.0488115400181037,0.2169853554826886,0.1981209246386478,0.1629031449225295,1.170828686291153
121.81758777183968,1400.71582,674.0,5.5328628019,30.61931358589201,31.26830014239015,18.398035617592203,15.89484353796068,3.819507116164959,407.01875,457.05244,226.70634,247.95447,61.98382,0.5233317465984363,0.0506153170573077,0.2017751546955524,0.181044834458605,0.1835061727223319,1.1402732255322332
130.7049017209242,1143.88608,723.0,5.531544651200001,30.28475611395232,30.546288695660305,19.65401962682616,16.19663136061225,3.318304202948972,356.46094,346.34664,189.98372,215.89298,35.2018,0.5605982036109736,0.052359793524944,0.2169391127346964,0.2054721420176404,0.1663648482910369,1.2017341001792912
132.24962548208404,1316.3688599999998,689.0,5.2098446214,30.951814393764693,31.270828682062017,19.13783694761774,15.936347343540758,2.703172633014795,419.30505,376.40541,217.82544,263.73188,39.10108,0.5432927980432602,0.0512541473286533,0.2052150239959846,0.1932353297195772,0.1337264707164331,1.126723769803909
121.99700970451002,1781.57914,675.0,5.5329225006,30.70390931454025,29.61397181038495,19.1219416927066,17.52094275646566,3.039234425902533,531.12191,502.41573,298.54754,376.86516,72.6288,0.5205484780465373,0.048443415154825,0.2198333810253676,0.1920668851338796,0.1520254362944548,1.1329175956550643
133.2029109212155,2396.87238,694.0,5.21009635,30.664163087085427,31.08423121697388,18.71963298841581,16.570020336856793,2.9619523706680853,732.50982,737.07072,434.79122,431.18019,61.32043,0.5307496414877407,0.0534924686867361,0.2196962460280168,0.194955802189457,0.1494554608792279,1.1483496192711784
120.76466189632607,2181.37417,668.0,5.531419452599999,28.80025676543695,30.873141300493383,19.87521805501864,17.345085764451365,3.106298114599664,649.3937099999999,657.18603,385.36911,428.00192,61.4234,0.4809012517152635,0.0510051250635138,0.2173225188159498,0.2014851035854732,0.1493810563087196,1.1000950554889202
175.68874603392814,2126.7273,972.0,5.532511455300001,28.76884589784553,30.371773616526426,20.542340561716703,16.97519168688521,3.341848237026136,614.10278,611.71625,388.02348,445.11506,67.76973,0.701103369363668,0.0700995015547892,0.306851802740069,0.2909648558979944,0.2287101693594889,1.5977296989160097
176.21698285434292,1621.57454,961.0,5.453503881600001,30.661145515256923,30.594780992658976,20.03469563151261,15.399101340745904,3.310276519825592,512.45447,463.50888,266.42311,325.30221,53.88587,0.7515312450371452,0.0690074196277814,0.2753661009268254,0.2794999431637944,0.2226183148867892,1.5980230236423358
176.77993539959238,1903.70177,978.0,5.5323020556,28.86000027639708,30.70656304847544,20.164663555664067,16.689862907052273,3.57891021241115,520.03513,562.30444,345.81423,397.5427,78.00527,0.711941817238926,0.0709209704314903,0.3026456560584769,0.287711414793844,0.2441452661301904,1.6173651246529277
186.5520967328588,1786.50219,972.0,5.210340795,29.888312595597128,30.61370921370916,19.43438201390996,16.658178838870974,3.405417337912785,493.6818,564.45995,334.08827,344.51934,49.75283,0.7372639782565702,0.0706063456117286,0.3017275690698484,0.2758262822731041,0.2277192540707889,1.6131434292820404
181.63450075746448,2293.29783,1005.0,5.5330897809,29.3419236027572,30.96893565115929,20.872931208071087,16.057465360528756,2.758744177483664,700.94412,709.01004,348.06995,460.75449,74.51923,0.7411125730019463,0.0744050259631385,0.2976588748616872,0.3029895188512101,0.1974583427892568,1.6136243354672388
187.06053908688315,1252.01156,972.0,5.196178759800001,30.7679581775469,30.133028697210385,19.76158508304643,16.364555633533424,2.972872408662857,370.79693,353.73637,240.5745,246.35923,40.54453,0.7605424453610309,0.0681654861562356,0.293302303163466,0.2765502062553622,0.1990270638831617,1.5975875048192567
176.0405103783387,1406.96847,974.0,5.5328174061,30.67700852301073,28.61961104626744,20.4409259985474,16.680724722764307,3.5817297094101184,421.58261,402.58547,253.80266,277.34681,51.65092,0.7624421076553127,0.065167834013998,0.3014872109076444,0.2853876429989588,0.2408335594236644,1.6553183549995782
189.90136269955568,1359.2989100000002,989.0,5.207966840999999,30.655198267600348,28.628907353151973,20.32774019476673,16.972256015110336,3.41589816937062,433.2909,369.13934,246.82917,272.91515,37.12435,0.7743157907589929,0.0663144299809992,0.3086726371428064,0.2884524342446397,0.2324770490730852,1.6702323412005236
179.10279947128262,1420.7692000000002,991.0,5.5331351767,29.82864152107584,29.90601154528572,19.16887299186829,18.09165736523532,3.0048165765348216,438.37364,398.69071,279.04158,265.44301,39.22026,0.7578606909232134,0.0691541965079638,0.3291250294330974,0.2731027427646799,0.2064448893400101,1.6356875489689646
179.09088167372326,1591.93637,991.0,5.533503385199999,29.049749039483828,30.02835437483534,20.11475322713256,17.079610228946585,3.7275331296016887,485.12437,465.51634,279.64368,307.25728,54.3947,0.7310453275565352,0.0699127978096063,0.3163463630999931,0.2863542824349808,0.2556099495705584,1.659268720471674
190.5855507299622,1705.47794,993.0,5.210258575199999,29.87883544000139,31.54189569712185,19.29114085234432,15.89632186018538,3.39180615034706,501.85708,529.94821,313.2493,297.88911,62.53424,0.7546393264362029,0.0736979096175744,0.2961204363682619,0.2748823681702429,0.2369555781669429,1.6362956187592252
191.918185009966,1521.21841,1000.0,5.2105536531,29.497754088507893,30.22962411485329,20.08127872349079,16.939883456624987,3.25145961652304,464.60541,445.36473,276.08719,288.46473,46.69635,0.7524469742230948,0.0709322539424702,0.3147504293615188,0.2877337569203081,0.2283011187602429,1.654164533207635
192.55303180238064,1602.0156600000005,1003.0,5.2089545961,29.797618388195808,30.60192059663169,18.91866130146529,17.32928928139724,3.352510432309977,458.18923,509.90468,274.4261,294.23158,65.26407,0.76279497157223,0.0723524628252904,0.3237612465150712,0.2725422682791666,0.2374073522140398,1.668858301405798
178.02843163991622,1462.60239,985.0,5.5328241165,29.348842511444605,30.483431858498605,19.939539233072228,17.047639210187306,3.180547186797257,432.03098,450.48118,253.77192,289.71875,36.59956,0.7384196977864922,0.0705977778476565,0.3083475746004364,0.2838085200747023,0.2189258787308156,1.620099449040103
176.81776605204573,1717.95305,978.0,5.5311184042,30.197194260204046,29.951532928437995,19.81900366490654,16.98250940847481,3.049759737976604,502.88874,495.64091,316.73984,352.40415,50.27941,0.7464410803748595,0.0689332856339551,0.3091915624604666,0.2789120247731756,0.206782256358359,1.6102602096008158
175.67054278991412,1399.42163,972.0,5.533084742399999,30.43254489355873,30.29071830567297,20.257651634659133,15.926176815719462,3.0929083503896884,386.80618,425.68685,228.72099,313.4544,44.75321,0.7541020560387726,0.0689981644981264,0.2871950548659857,0.2870624352074825,0.2073219679002754,1.6046796785106423
174.0280994050001,1464.56823,963.0,5.5335891347,30.05179922125617,30.7803354894886,19.484102694940507,16.379748213184342,3.304014381130384,421.60948,417.27766,256.22799,316.81706,52.63604,0.7361164806321594,0.0691819153470066,0.2914993225268372,0.271344319532088,0.2211335038907001,1.5892755419287914
176.06747336210626,1839.49016,974.0,5.531970110100001,30.19172297516973,30.59131803368136,19.223825541080377,16.916999999711006,3.076133450357532,579.17007,548.87965,320.06866,344.48556,46.88622,0.7432007072041534,0.0704431963834069,0.30587639346762,0.2704902781111983,0.2065113883771168,1.5965219635434953
193.89819187511767,1240.04358,1010.0,5.208919125200001,29.887951574473565,31.062780156061446,19.67466199284928,15.997838546114282,3.3767677305014185,379.62521,380.69548,195.87419,225.45185,58.39685,0.7709773573040278,0.0730915149770809,0.2980776690374268,0.2846397822192324,0.2429128284765032,1.6696991520142712
183.3700221684288,1547.80951,1000.0,5.4534541043,28.979394280536138,29.93034019055801,20.85427955449271,16.88778707754218,3.3481988968709686,460.45564,453.5598,272.38621,307.35706,54.0508,0.7428250381873158,0.0701003512334113,0.3110689481520682,0.30100110130042,0.2351060640398126,1.660101502913028
183.83589156203908,1229.62935,1017.0,5.532107965200001,30.55184871038795,30.64735394166548,18.596653181398324,16.77547583309649,3.428668333451755,368.90401,369.15087,201.79229,237.89506,51.88712,0.7951959659978793,0.0724933639890551,0.3144088348234088,0.2727226382496769,0.2420935917976242,1.6969143948576446
179.29368879690014,1681.76826,992.0,5.532821632799999,30.40671973970483,29.91712992481177,20.261444602918136,16.223694292016653,3.191011440548609,497.5376,517.80909,279.1377,336.75458,50.52929,0.7652583162762854,0.0701347099850715,0.3000314021435609,0.2891590522841464,0.2211867653688337,1.645770246057898
172.60829127969268,1514.0294299999998,955.0,5.5327585536,29.953609039441183,30.34970510714244,19.50615788291749,17.02128665476852,3.169241315730377,430.72676,458.21171,268.02472,286.63694,70.4293,0.7246970305695042,0.0682717735268985,0.3012730722919343,0.2676015651634635,0.2183862124534204,1.5802296540052212
193.676865184908,1871.77838,1009.0,5.2097084442,28.139888624558136,31.49560790362874,19.676903703666564,17.33497223970036,3.352627528446195,546.87706,584.5569,323.76815,358.43388,58.14239,0.7141026096335046,0.0751321274075956,0.3222292437782634,0.2873391565630988,0.2339628534277953,1.632765990810258
183.4722136234016,1298.48646,956.0,5.210598276,29.77067117989137,30.32998529720275,19.84198992609064,16.45795657968618,3.599397017129068,378.74172,396.74764,220.9412,253.01173,49.04417,0.7281349203741753,0.0677213431062903,0.2889411027845103,0.2704340713589258,0.2411423120651906,1.5963737496890926
191.22093133089643,2801.1919500000004,996.0,5.2086348135,30.631715505036443,30.19242828261629,19.53935348362129,15.83797852843717,3.798524200288796,887.89591,812.41072,474.16484,525.23035,101.49013,0.7554551409967903,0.072472622084193,0.293185578215723,0.2847989051843078,0.2656909130218214,1.6716031595028358
190.22015775977465,1650.00862,991.0,5.2097528026,29.67898003912157,30.940613640645,19.104091032487293,16.664342744553913,3.611972543192227,499.81524,492.7697,275.02225,321.76116,60.64027,0.7450531072543739,0.0723410942010857,0.3059207279076271,0.2749383336157602,0.2491777007907707,1.647430963769618
180.21206286576964,1222.91074,997.0,5.532371052999999,30.872583049754343,30.983034085115708,19.616853278104976,16.037285953217133,2.490243633807838,386.00557,353.92595,226.75191,235.06334,21.16397,0.786922594124729,0.0716536703617105,0.2997838668122939,0.2791328744291849,0.1703936150425123,1.607886620770431
170.83030732051614,1836.3579,945.0,5.5318053033,30.01826473438906,30.53082979637896,19.88346095478609,16.72941548988489,2.838029024561003,562.26346,555.05029,308.5157,363.5458,46.98265,0.7179188806981315,0.06854036955903,0.290666644970311,0.2723817143954736,0.1870864955926736,1.5365941052156198
184.81167773520693,1485.10488,963.0,5.21070969,27.8831011144104,31.458790682781984,20.916943922934536,16.096716525392296,3.644447754480791,422.80569,440.66111,249.77464,308.10597,63.75747,0.6838257777624875,0.0710785555214274,0.287408360051867,0.2916779633764118,0.2438216450864899,1.5778123017986836
87.2890335069018,1544.595,483.0,5.533341137999998,30.840886934758032,30.23406191067675,17.73160730490677,17.052218905518885,4.141224944139563,474.55185,470.38129,253.61612,277.97828,68.06746,0.3709738710296374,0.0365830006406766,0.1551579616318549,0.1292937699703792,0.1444024334340529,0.836411036706601
94.45510060363952,1355.13992,492.0,5.208824053500001,28.933675402045523,30.31687271141109,20.359286935959688,17.15480331049049,3.235361640093208,397.90724,378.5544,262.36239,282.85696,33.45893,0.3630410506796244,0.03652569115603,0.160642332028859,0.1506497620364564,0.1124287492299981,0.823287585130968
80.52875819513356,2387.00975,491.0,6.0972006896,30.45125959752384,28.06492374702833,20.0022342687814,18.207010702261456,3.274571684404975,730.90437,643.30378,452.84229,482.12666,77.83265,0.369284132062919,0.0356587504788939,0.1741080825051191,0.1529193319614812,0.1188891026717142,0.8508593996801274
